cust_code,total_visit,total_spend,cust_week,recency,weekly_frequency,weekly_monetory,avg_bastket_size,basket_sen_la,basket_sen_mm,basket_sen_um,basket_sen_xx,customer_sen_la,customer_sen_mm,customer_sen_up,customer_sen_xx,basket_type_ss,basket_type_tu,basket_type_fs,basket_type_xx,basket_dominant_fr,basket_dominant_gr,basket_dominant_mi,basket_dominant_nf,basket_dominant_xx
CUST0000406896,2,5.97,14,92,0.14285714285714285,0.42642857142857143,2.985,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000998450,2,75.960000000000008,14,90,0.14285714285714285,5.4257142857142862,37.980000000000004,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000454520,2,1.24,14,90,0.14285714285714285,0.088571428571428565,0.62,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
CUST0000797327,2,3.36,14,90,0.14285714285714285,0.24,1.68,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
CUST0000527989,2,1.96,14,86,0.14285714285714285,0.13999999999999999,0.98,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000580827,2,4.36,7,43,0.2857142857142857,0.62285714285714289,2.18,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000915013,2,4.24,7,42,0.2857142857142857,0.60571428571428576,2.12,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000706167,2,1.02,7,40,0.2857142857142857,0.14571428571428571,0.51,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000919230,2,13.18,7,39,0.2857142857142857,1.8828571428571428,6.59,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000354824,2,5.08,7,37,0.2857142857142857,0.72571428571428576,2.54,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0
CUST0000381175,2,3.08,7,42,0.2857142857142857,0.44,1.54,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000190258,2,7.6000000000000005,7,39,0.2857142857142857,1.0857142857142859,3.8000000000000003,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0
CUST0000350969,2,66.2,7,43,0.2857142857142857,9.4571428571428573,33.1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0
CUST0000971118,2,0.6,7,41,0.2857142857142857,0.085714285714285715,0.3,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000089769,2,6.6199999999999992,7,39,0.2857142857142857,0.94571428571428562,3.3099999999999996,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000135420,2,1.96,7,37,0.2857142857142857,0.27999999999999997,0.98,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000683828,2,87.66,7,42,0.2857142857142857,12.522857142857143,43.83,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
CUST0000520149,2,10.38,7,39,0.2857142857142857,1.4828571428571429,5.19,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000223911,2,4.2,7,42,0.2857142857142857,0.6,2.1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0
CUST0000582900,2,31.26,7,43,0.2857142857142857,4.4657142857142862,15.63,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
CUST0000365132,2,18.68,7,42,0.2857142857142857,2.6685714285714286,9.34,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0
CUST0000322740,2,1.72,7,42,0.2857142857142857,0.24571428571428572,0.86,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0
CUST0000719135,2,1.28,7,40,0.2857142857142857,0.18285714285714286,0.64,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0
CUST0000307692,2,18.72,7,42,0.2857142857142857,2.6742857142857139,9.36,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
CUST0000747842,2,40.759999999999991,7,42,0.2857142857142857,5.8228571428571412,20.379999999999995,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
CUST0000401800,2,0.02,7,39,0.2857142857142857,0.0028571428571428571,0.01,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000076018,2,1.96,7,40,0.2857142857142857,0.27999999999999997,0.98,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000093703,2,21.679999999999993,7,38,0.2857142857142857,3.0971428571428561,10.839999999999996,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000128468,2,2.4599999999999995,7,37,0.2857142857142857,0.35142857142857137,1.2299999999999998,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
CUST0000255616,2,5.32,7,43,0.2857142857142857,0.76,2.66,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
CUST0000645266,2,10.739999999999998,7,41,0.2857142857142857,1.534285714285714,5.3699999999999992,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0
CUST0000620037,2,13.66,7,41,0.2857142857142857,1.9514285714285715,6.83,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000061443,2,139.36,116,802,0.017241379310344827,1.2013793103448278,69.68,0,2,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0
CUST0000323724,2,1.51,58,396,0.034482758620689655,0.026034482758620688,0.755,0,2,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0
CUST0000026634,2,16.98,58,395,0.034482758620689655,0.29275862068965519,8.49,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0
CUST0000045579,2,4.7999999999999989,58,399,0.034482758620689655,0.082758620689655157,2.3999999999999995,0,2,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0
CUST0000471942,2,6.3900000000000006,58,395,0.034482758620689655,0.11017241379310345,3.1950000000000003,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000947342,2,41.18,58,400,0.034482758620689655,0.71,20.59,0,2,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0
CUST0000050605,2,22.229999999999997,58,399,0.034482758620689655,0.38327586206896547,11.114999999999998,1,0,1,0,0,2,0,0,1,1,0,0,1,0,1,0,0
CUST0000579603,2,7.24,58,396,0.034482758620689655,0.12482758620689656,3.62,0,2,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0
CUST0000806673,2,13.18,58,400,0.034482758620689655,0.22724137931034483,6.59,0,1,1,0,2,0,0,0,2,0,0,0,1,1,0,0,0
CUST0000022777,2,5.2200000000000006,29,195,0.068965517241379309,0.18000000000000002,2.6100000000000003,0,2,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0
CUST0000271658,2,41.189999999999991,29,192,0.068965517241379309,1.4203448275862065,20.594999999999995,0,2,0,0,0,2,0,0,1,1,0,0,1,0,1,0,0
CUST0000036040,2,48.099999999999994,29,191,0.068965517241379309,1.6586206896551723,24.049999999999997,2,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0
CUST0000210800,2,12.190000000000001,29,197,0.068965517241379309,0.42034482758620695,6.0950000000000006,0,1,1,0,0,2,0,0,1,1,0,0,1,1,0,0,0
CUST0000707688,2,16.59,29,196,0.068965517241379309,0.5720689655172414,8.295,1,1,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000818491,2,55.07,29,193,0.068965517241379309,1.8989655172413793,27.535,0,1,1,0,0,2,0,0,1,1,0,0,0,1,1,0,0
CUST0000685904,2,10.84,29,191,0.068965517241379309,0.37379310344827588,5.42,1,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1
CUST0000496338,2,4.5200000000000005,29,192,0.068965517241379309,0.15586206896551727,2.2600000000000002,0,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0
CUST0000737431,2,3.83,29,192,0.068965517241379309,0.13206896551724137,1.915,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0
CUST0000650032,2,3.09,80,553,0.025,0.038625,1.545,0,1,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0
CUST0000272714,2,19.880000000000003,80,554,0.025,0.24850000000000003,9.9400000000000013,1,0,1,0,0,2,0,0,0,2,0,0,0,1,1,0,0
CUST0000111347,2,41.16,80,550,0.025,0.5145,20.58,1,1,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0
CUST0000141381,2,18.66,80,549,0.025,0.23325,9.33,0,0,1,1,0,2,0,0,2,0,0,0,1,0,0,0,0
CUST0000659887,2,0.71000000000000008,80,551,0.025,0.0088750000000000009,0.35500000000000004,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000453414,2,47.000000000000007,40,274,0.05,1.1750000000000003,23.500000000000004,2,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0
CUST0000139488,2,4.75,40,272,0.05,0.11875,2.375,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000858453,2,2.5,40,271,0.05,0.0625,1.25,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0
CUST0000359278,2,3.0900000000000003,40,268,0.05,0.077250000000000013,1.5450000000000002,0,1,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0
CUST0000178959,2,3.24,20,133,0.1,0.162,1.62,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000828233,2,21.22,20,129,0.1,1.061,10.61,1,1,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0
CUST0000248426,2,2.6799999999999997,20,131,0.1,0.13399999999999998,1.3399999999999999,0,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0
CUST0000825158,2,51.019999999999996,20,129,0.1,2.5509999999999997,25.509999999999998,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0
CUST0000228015,2,0.68,20,128,0.1,0.034,0.34,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000678931,2,2.37,20,131,0.1,0.11850000000000001,1.185,0,1,1,0,0,2,0,0,2,0,0,0,1,1,0,0,0
CUST0000191317,2,13.129999999999999,20,132,0.1,0.6565,6.5649999999999995,0,2,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0
CUST0000083808,2,2.29,20,128,0.1,0.1145,1.145,0,1,1,0,0,0,2,0,2,0,0,0,1,1,0,0,0
CUST0000424514,2,13.94,10,61,0.2,1.394,6.97,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0
CUST0000154263,2,1.34,10,63,0.2,0.134,0.67,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000726307,2,8.16,10,62,0.2,0.81600000000000006,4.08,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000450768,2,13.020000000000001,10,62,0.2,1.302,6.5100000000000007,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
CUST0000548902,2,4.96,10,61,0.2,0.496,2.48,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0
CUST0000369280,2,6.8,10,58,0.2,0.67999999999999994,3.4,0,2,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0
CUST0000431028,2,8.34,10,64,0.2,0.834,4.17,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0
CUST0000487312,2,17.540000000000003,10,61,0.2,1.7540000000000002,8.7700000000000014,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000614385,2,1.96,10,60,0.2,0.196,0.98,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000614496,2,1.62,10,59,0.2,0.162,0.81,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000214538,2,1.28,10,62,0.2,0.128,0.64,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000359525,2,40.480000000000011,10,60,0.2,4.0480000000000009,20.240000000000006,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0
CUST0000279437,2,1.5,10,59,0.2,0.15,0.75,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
CUST0000340481,2,613.94,10,58,0.2,61.394000000000005,306.97,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0
CUST0000902055,2,1.62,10,61,0.2,0.162,0.81,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000370974,2,1.76,10,62,0.2,0.176,0.88,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000508150,2,1.26,10,63,0.2,0.126,0.63,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000181210,2,49.92,10,60,0.2,4.992,24.96,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
CUST0000696851,2,1.46,10,58,0.2,0.146,0.73,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000233371,2,23.360000000000003,10,59,0.2,2.3360000000000003,11.680000000000001,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000078836,2,6.8199999999999994,5,28,0.4,1.3639999999999999,3.4099999999999997,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0
CUST0000487066,2,45.8,5,24,0.4,9.16,22.9,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0
CUST0000336557,2,3.22,5,27,0.4,0.644,1.61,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000831425,2,2.48,5,28,0.4,0.496,1.24,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
CUST0000774194,2,2.1,5,27,0.4,0.42000000000000004,1.05,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000040513,2,1.1600000000000001,5,27,0.4,0.23200000000000004,0.58000000000000007,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000856677,2,0.58,5,24,0.4,0.11599999999999999,0.29,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000198013,2,3.14,5,27,0.4,0.628,1.57,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000788391,2,10.52,5,25,0.4,2.104,5.26,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000287957,2,2.3200000000000003,5,24,0.4,0.46400000000000008,1.1600000000000001,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000800043,2,1.36,5,27,0.4,0.272,0.68,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0
CUST0000382706,2,3.08,5,26,0.4,0.616,1.54,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000950079,2,1.02,5,25,0.4,0.20400000000000001,0.51,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000919663,2,0.84,5,24,0.4,0.16799999999999998,0.42,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000623923,2,1.46,5,25,0.4,0.292,0.73,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000124146,2,31.779999999999998,5,24,0.4,6.356,15.889999999999999,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0
CUST0000622330,2,11.3,5,27,0.4,2.2600000000000002,5.65,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000428874,2,0.56,5,28,0.4,0.11200000000000002,0.28,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000587641,2,29.759999999999998,5,23,0.4,5.952,14.879999999999999,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0
CUST0000787886,2,35.800000000000004,5,24,0.4,7.160000000000001,17.900000000000002,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0
CUST0000355536,2,1.18,5,24,0.4,0.236,0.59,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000259073,2,33.02,5,27,0.4,6.604000000000001,16.51,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0
CUST0000833368,2,9.879999999999999,5,23,0.4,1.9759999999999998,4.9399999999999995,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0
CUST0000031949,2,2.16,5,28,0.4,0.43200000000000005,1.08,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000134682,2,9.48,5,29,0.4,1.8960000000000001,4.74,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000384274,2,4.41,110,761,0.018181818181818181,0.040090909090909094,2.205,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000733101,2,9.22,110,758,0.018181818181818181,0.083818181818181819,4.61,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000850289,2,8.19,110,760,0.018181818181818181,0.074454545454545454,4.095,0,0,2,0,0,0,2,0,1,1,0,0,2,0,0,0,0
CUST0000043443,2,4.62,110,763,0.018181818181818181,0.042,2.31,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000105586,2,2.6100000000000003,55,379,0.036363636363636362,0.047454545454545458,1.3050000000000002,1,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,1
CUST0000077704,2,4.4399999999999995,55,379,0.036363636363636362,0.080727272727272717,2.2199999999999998,1,1,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0
CUST0000975479,2,11.770000000000001,55,373,0.036363636363636362,0.21400000000000002,5.8850000000000007,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0
CUST0000629744,2,27.130000000000003,55,376,0.036363636363636362,0.49327272727272731,13.565000000000001,0,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0
CUST0000119546,2,3.49,55,375,0.036363636363636362,0.063454545454545458,1.745,0,1,1,0,0,2,0,0,2,0,0,0,1,0,1,0,0
CUST0000449385,2,2.11,55,377,0.036363636363636362,0.038363636363636364,1.055,0,2,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0
CUST0000369056,2,26.48,55,375,0.036363636363636362,0.48145454545454547,13.24,0,2,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0
CUST0000196111,2,1.16,55,376,0.036363636363636362,0.021090909090909091,0.58,1,1,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0
CUST0000491604,2,22.769999999999996,55,374,0.036363636363636362,0.41399999999999992,11.384999999999998,0,1,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0
CUST0000494252,2,3.13,109,751,0.01834862385321101,0.028715596330275227,1.565,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000512329,2,3.3499999999999996,83,574,0.024096385542168676,0.040361445783132527,1.6749999999999998,0,2,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0
CUST0000513642,2,3.5700000000000003,83,571,0.024096385542168676,0.043012048192771088,1.7850000000000001,1,1,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0
CUST0000782184,2,62.400000000000013,83,571,0.024096385542168676,0.75180722891566276,31.200000000000006,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0
CUST0000040225,2,3.84,83,571,0.024096385542168676,0.046265060240963857,1.92,1,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0
CUST0000743898,2,5.17,83,573,0.024096385542168676,0.062289156626506026,2.585,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000673345,2,40.47,77,532,0.025974025974025976,0.5255844155844156,20.235,0,0,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0
CUST0000003044,2,32.17,77,530,0.025974025974025976,0.41779220779220783,16.085,1,1,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0
CUST0000566633,2,18.58,77,533,0.025974025974025976,0.24129870129870129,9.29,1,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0
CUST0000392681,2,11.95,77,528,0.025974025974025976,0.15519480519480519,5.975,1,1,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000083013,2,152.89999999999995,77,527,0.025974025974025976,1.9857142857142851,76.449999999999974,1,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0
CUST0000702084,2,1.8,107,740,0.018691588785046728,0.016822429906542057,0.9,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000361405,2,2.73,107,742,0.018691588785046728,0.025514018691588786,1.365,0,2,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0
CUST0000347969,2,47.76,106,736,0.018867924528301886,0.450566037735849,23.88,2,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0
CUST0000933646,2,25.999999999999996,106,730,0.018867924528301886,0.2452830188679245,12.999999999999998,0,2,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0
CUST0000051729,2,0.48,106,735,0.018867924528301886,0.004528301886792453,0.24,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
CUST0000351613,2,1.72,106,730,0.018867924528301886,0.016226415094339624,0.86,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000929718,2,11.389999999999999,106,733,0.018867924528301886,0.10745283018867924,5.6949999999999994,1,1,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0
CUST0000718637,2,12.52,106,734,0.018867924528301886,0.11811320754716981,6.26,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1
CUST0000873459,2,3.08,106,731,0.018867924528301886,0.029056603773584905,1.54,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000146657,2,46.800000000000004,106,734,0.018867924528301886,0.44150943396226416,23.400000000000002,0,0,2,0,0,0,2,0,0,1,1,0,2,0,0,0,0
CUST0000849618,2,3.83,106,731,0.018867924528301886,0.036132075471698111,1.915,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
CUST0000410281,2,4.62,53,365,0.037735849056603772,0.087169811320754714,2.31,0,1,1,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000404449,2,10.569999999999999,53,360,0.037735849056603772,0.19943396226415092,5.2849999999999993,0,0,2,0,0,0,2,0,2,0,0,0,1,1,0,0,0
CUST0000441202,2,24.12,53,360,0.037735849056603772,0.45509433962264151,12.06,0,2,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0
CUST0000741458,2,20.25,53,360,0.037735849056603772,0.38207547169811323,10.125,0,0,2,0,0,2,0,0,1,1,0,0,1,1,0,0,0
CUST0000051723,2,5.41,53,364,0.037735849056603772,0.10207547169811321,2.705,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0
CUST0000333675,2,8.61,53,362,0.037735849056603772,0.16245283018867923,4.305,1,1,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0
CUST0000099063,2,31.569999999999997,53,360,0.037735849056603772,0.59566037735849053,15.784999999999998,1,0,1,0,2,0,0,0,0,1,1,0,0,0,2,0,0
CUST0000531114,2,6.08,53,361,0.037735849056603772,0.11471698113207547,3.04,1,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
CUST0000496249,2,36.199999999999996,53,359,0.037735849056603772,0.68301886792452826,18.099999999999998,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0
CUST0000738190,2,2.41,87,603,0.022988505747126436,0.027701149425287359,1.205,1,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0
CUST0000787294,2,1.05,87,602,0.022988505747126436,0.012068965517241379,0.525,0,2,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0
CUST0000928724,2,3.6399999999999997,87,602,0.022988505747126436,0.041839080459770112,1.8199999999999998,0,2,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0
CUST0000655568,2,0.92,87,600,0.022988505747126436,0.010574712643678161,0.46,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
CUST0000271377,2,9.86,74,507,0.027027027027027029,0.13324324324324324,4.93,0,2,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0
CUST0000083871,2,28.849999999999998,74,506,0.027027027027027029,0.38986486486486482,14.424999999999999,1,1,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0
CUST0000823630,2,2.6599999999999997,74,506,0.027027027027027029,0.03594594594594594,1.3299999999999998,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
CUST0000998049,2,54.779999999999994,74,507,0.027027027027027029,0.74027027027027015,27.389999999999997,0,2,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0
CUST0000667142,2,2.92,37,249,0.054054054054054057,0.078918918918918918,1.46,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
CUST0000422092,2,18.96,37,249,0.054054054054054057,0.51243243243243242,9.48,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0
CUST0000748927,2,6.13,37,249,0.054054054054054057,0.16567567567567568,3.065,0,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,0
CUST0000529404,2,14.830000000000002,37,251,0.054054054054054057,0.40081081081081088,7.4150000000000009,0,2,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0
CUST0000229017,2,60.59,37,247,0.054054054054054057,1.6375675675675676,30.295,0,1,1,0,2,0,0,0,1,1,0,0,0,2,0,0,0
CUST0000151308,2,56.309999999999995,37,247,0.054054054054054057,1.5218918918918918,28.154999999999998,0,2,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0
CUST0000806335,2,9.09,37,249,0.054054054054054057,0.24567567567567566,4.545,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0
CUST0000095149,2,2.46,37,250,0.054054054054054057,0.066486486486486487,1.23,0,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0
CUST0000451206,2,19.000000000000004,37,249,0.054054054054054057,0.5135135135135136,9.5000000000000018,1,1,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0
CUST0000184568,2,2.5999999999999996,79,544,0.025316455696202531,0.032911392405063286,1.2999999999999998,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0
CUST0000864180,2,0.89999999999999991,79,543,0.025316455696202531,0.011392405063291138,0.44999999999999996,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
CUST0000606400,2,7.73,79,546,0.025316455696202531,0.097848101265822787,3.865,1,0,1,0,2,0,0,0,1,1,0,0,0,1,1,0,0
CUST0000380858,2,13.500000000000002,79,547,0.025316455696202531,0.17088607594936711,6.7500000000000009,0,1,1,0,0,0,2,0,1,1,0,0,2,0,0,0,0
CUST0000759341,2,96.03,79,545,0.025316455696202531,1.2155696202531645,48.015,0,1,1,0,0,0,2,0,0,1,1,0,1,0,1,0,0
CUST0000818946,2,2.29,69,475,0.028985507246376812,0.033188405797101451,1.145,0,1,1,0,0,2,0,0,2,0,0,0,0,1,1,0,0
CUST0000084041,2,9.8099999999999987,69,474,0.028985507246376812,0.14217391304347823,4.9049999999999994,1,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
CUST0000505317,2,4.31,69,471,0.028985507246376812,0.062463768115942023,2.155,1,1,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0
CUST0000938959,2,0.99,69,475,0.028985507246376812,0.014347826086956521,0.495,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
CUST0000605503,2,6.33,69,477,0.028985507246376812,0.091739130434782615,3.165,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0
CUST0000457380,2,18.470000000000002,69,474,0.028985507246376812,0.26768115942028992,9.2350000000000012,1,0,1,0,0,2,0,0,0,2,0,0,1,0,1,0,0
CUST0000139673,2,0.77,69,471,0.028985507246376812,0.011159420289855072,0.385,0,2,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0
CUST0000989254,2,12.22,69,477,0.028985507246376812,0.17710144927536234,6.11,0,0,2,0,0,0,0,2,1,1,0,0,2,0,0,0,0
